work_id,edition_id,isbn13,title,author,status,cover_exists,page_count_exists,feature_exists,tag_count,recommendation_eligible,quality_class,quality_issue
e2dc0ab5-4fd1-432d-8923-f10981513e2e,acc9ee18-54fd-47b0-9f92-51785e2037f4,,Fairy Tales and Stories,Hans Christian Andersen,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
781194a9-b69b-4bb9-a77f-c51fd1f9e158,2ae09d9a-0b87-41c2-a64f-b2f7eebdd6d6,,Farewell to Love,Jessica Steele,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
62013c88-a1b2-45aa-a9b1-35bf23573e4c,778e6abd-fc67-43c3-9216-3862d873597c,,Faserland,Christian Kracht,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
6e32d7fa-d132-4ebc-8d62-3e44944abfe1,6898a342-9d66-4613-b0f5-05d21abdf03c,,Fatta Eld,Suzanne Collins,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
12fd4bc7-4683-44ff-a5e6-dab3a4bdc378,939b30a7-c87b-4f61-ab13-8f1dab60f31f,,Fifty Shades Darker,E. L. James,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
c413c965-7ca9-4398-8f75-d46f4dcd3d74,62abe7e8-fe7a-4fe2-9e63-e9d84a495eda,,Fifty Shades Freed,E. L. James,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
d50d19ba-ff19-42bd-b55e-97595122d05e,4310b823-59bb-4595-9789-ef151f6dbe72,,First phone call from heaven,Mitch Albom,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
c959cbd8-9bbf-44b7-bc1d-eeeadc4af99a,1e4b1470-9d21-49bc-962b-894fccc2f806,,Flappers and Philosophers,F. Scott Fitzgerald,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
d1e26ebd-d2be-4b12-9b02-705bea5ec089,544613ac-a9bd-4621-b9d4-2ee5a6dde67a,,Flatland,Edwin Abbott Abbott,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
c9b9c134-81d2-435f-89db-738a1ce41e16,b39da6b5-571d-4a21-a3ad-526da590a156,,Fog magic,Julia L. Sauer,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
b0842e15-f11a-4ea9-a0a3-6ae603c61841,9c67b0fd-e2b5-463c-9937-2361fafc4863,,For Whom the Bell Tolls,Ernest Hemingway,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
ad4c809e-01be-454b-974d-8ebcf52996ad,0e17eb86-177f-4f47-8274-93205de8929c,,Foundation,Isaac Asimov,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
78a946a3-6fd7-490c-8441-a691edcfd89d,e0cdfeec-04d5-4fdc-9c77-4f2372634022,,Frog and Toad All Year,Arnold Lobel,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
68187cdb-15a5-4919-854e-9c8417e1a023,1541710e-92eb-4d94-bf9a-f15a7a4f2bf9,,Frog and Toad Together,Arnold Lobel,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
73978887-69d5-4bb9-94f9-d9626377d5de,0d6269c2-3285-4971-9893-8eb99950963f,,Fuente Ovejuna,Lope de Vega,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
3370648a-8346-4fca-b36a-46952a387c82,73142600-7e14-463a-afd8-66cd3ffe9ccf,,Full Circle,Danielle Steel,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
0dc12947-2ba6-458c-a489-4aeea928c72f,25e19544-3ea4-4bbc-9a4b-201940450ccf,,"Gabriela, Cravo e Canela",Jorge Leal Amado de Faria,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
fc7fb046-af70-4486-a371-92cda04e0111,875d18f5-ed7f-41a1-bff8-dd2ebb7e8155,,Gangsta Granny,David Walliams,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
08466f65-fd69-4f3c-a0a6-cf8573279f0c,359b2569-08cd-4612-b898-63cf43bc6762,,Gentlemen of the road,Michael Chabon,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
29b9aba6-985b-4f65-bb7a-c24347d6bf06,6868e85c-a696-432b-9888-05e29c6453ef,,George's Secret Key to the Universe,"Stephen Hawking, Lucy Hawking, Hugh Dancy",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
48e3524b-fdbc-42a9-90ee-44fdbe4d869b,f9d7762d-ed81-4a08-acd0-5fc49188ede5,,Gold,Isaac Asimov,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
eef2e498-9f87-4296-bb7a-42e7b6ef0804,891c8d75-0cf6-4c8f-8c58-062791e65c9a,,Gone With the Wind,"Margaret Mitchell, Margaret Mitchell, Mitchell, Margaret, Margaret, Margaret Margaret Mitchell, 戴侃, 李野光, 庄绎传, Margaret MItchell, margaret mitchel, MARGARET MITCHELL, Margaret Mitchell, Margaret Michell, Margaret Mitchell's",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
238a6da7-281a-4648-a4e5-02e6e99897ca,d0c9d354-486a-4af7-978f-f03b8846cdb5,,Gone for Good,Harlan Coben,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
60271ede-4582-4d8e-a54a-a3cecaa86941,e694f50c-658d-4d48-8ed8-25aa97f502f1,,Grandmother Winter,Phyllis Root,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
15d6fbd6-9c28-482d-929d-261e4f23f5d4,b2408ae8-447d-429d-b796-a140d9d5176b,,Gray Mountain,John Grisham,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
6397bd29-8d7e-4d1b-9539-37924fe26c99,f187c2a6-92e6-4818-920b-b79e49eef8e0,,Great Gatsby,F. Scott Fitzgerald,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
65826bd0-f32e-4fc4-8b7e-3530970023a8,97d1a5f3-3369-4fc4-91bb-a9588a4f6fb4,,Green angel,Alice Hoffman,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
594b9512-f283-4c92-8039-d9363f658fda,3e0ba440-614d-4166-bc52-4b6134725dc5,,Guess How Much I Love You,"Sam McBratney, Anita Jeram",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
5113d89d-bfe6-45e2-938d-af7d6bceb736,3d47dc22-f6c8-4bc2-80b6-2720ce17de3d,,Gulliver's Travels,Jonathan Swift,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
4bc3d6cf-dee1-4d8d-a720-76d3450091cc,a53d9fe2-ec93-400b-bbb8-e3eb2c9eb36e,,Haendŭmeidŭ p'iksyŏn,Hyŏng-sŏ Pak,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
a370d9fb-2489-49c1-b3e1-fc13e0ffb420,5f035665-dbfd-404f-8fa9-b82e8d8db426,,Hamnet,Maggie O'Farrell,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
910b11ca-4a13-4f4a-b92a-68b2e33913ad,3122aabe-9288-4f57-8835-66db6d37e1a4,,Han'guk ch'angjak SF ŭi kŏŭi modŭn kŏt,Sang-jun Pak,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
e39737c4-8c34-48a3-b759-c5e5a2485925,ea00c822-e650-4125-961e-44ef9c1128d5,,Han'guk hyŏndae sosŏl kwa t'algŭndaejŏk chonjae sihak,Wŏn-hŭi Kim,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
0df8d29b-cbf8-4a07-9919-a7732d095bcd,6ec1ea76-bd22-40b7-a5e5-910618aa0c5d,,Han'guk hyŏndae sosŏl ŭi munhak pŏmnihakchŏk yŏn'gu,Kyŏng-su Kim,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
4a37e9d8-b099-4edf-9e39-0caacfb13b5a,fbc06498-8b4f-4897-8c89-b43b2bcbf2f6,,Han'guk hyŏndae sosŏl ŭi sihak,Chong-gu Kim,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
d7767370-8fbf-4b43-a8e2-21764b88f040,76865d7d-b3d2-4b58-aa24-26e45d19f7b6,,Han'guk kŭndae Hanmunch'e sosŏl yŏn'gu,Sŏng-nyong Yun,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
4748a624-2b72-48b5-9b74-1de1d8fc7e74,1ddc7d07-2cd5-47c4-8564-55aa512010ce,,Hanʼguk kŭndae sosŏl e natʻanan ideollogi,Sang-mu Han,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
31ae35cc-f47b-43eb-af9b-34e1e187b6f5,cf160b97-4bc0-4d9c-b78c-5e51933d468a,,Hanʼguk kŭndae sosŏl yŏnʼgu,In-hwan Ku,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
81cfc09b-6259-45dc-b6a1-d26b96b88954,3e8cd3b2-88b5-4a8d-b830-97094e20f4db,,Hanʼguk muhyŏp sosŏl ŭi chakka wa chakpʻum,Hyŏng-jun Chŏn,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
01e3e877-5e80-48e3-a3b3-79635145afa3,ecf0be5c-4ab3-4b37-8cb0-3a38acdf64ab,,"Hanʼguk munhak, taejung munhak, munhwa kʻontʻenchʻŭ",Sŏng-myŏn Cho,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
fb430130-33e5-4db3-9ab7-62dba819e4d1,c3abf09f-0fd4-4c0d-9bec-2073fe52bebb,,Hanʼguk sosŏl ŭi kibŏpchŏk tʻŭkchŭng kwa munhak kyojae sŏnjŏngsang ŭi munje,Sang-mu Han,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
ac270eee-e928-423c-9cdb-aac00fb104bc,86121137-809d-47ed-bc1e-58e373689320,,Hanʼguk sosŏl ŭi munchʻeronjŏk yŏnʼgu,Ch'ang-nok Ch'oe,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
eea98ed2-24b9-4809-9c0e-1864d5702225,8c605790-f7ce-4ab7-8ec1-0959c6e7151f,,Hanʾguk Hanmun sosŏl kyohap kuhae =,Hŭi-byŏng Pak,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
6ee020ee-4a8f-4095-98a7-860b0bc867ea,866f0552-18b2-4191-a67e-34ee8e07d701,,Hanʾguk hyŏndae sosŏl ŭi pipʻyŏngjŏk sŏngchʻal,In-hwan Ku,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
dfb2b8fb-e611-49c7-86f7-16cb345106cb,93247d23-9e6c-41a4-a89d-5bb15f422001,,Hanʾguk kŭndae sosŏl kwa ideollogi =,Sang-mu Han,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
8abbda7d-cd51-44e0-a6b4-5486a82a6b25,8c67600f-cf2b-4b69-ad10-b0fbe4b8cafb,,Hanʾguk kŭndae sosŏl ŭi inyŏm kwa yulli =,Wŏn-hyŏn Chʻa,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
a0769e43-d19b-425e-a3d9-7821d08bb0e3,a3369486-f593-4c74-a4be-298b433aea61,,Hanʾguk sosŏl ŭi Kidokkyo ŭisik yŏnʾgu,"Kim, Pong-gun",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
608ab2c1-22c4-4f86-b351-109e2c0f2d1e,c4cb728a-77de-4ad7-a93a-3cde59f36839,,Hanʾguk yet sosŏllon =,Hyŏn-gyŏng Sŏng,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
dac6d86a-d47e-4902-98a4-21db3ca89d7b,9f8566d8-65ef-4e5d-97b3-3aae3b26b28d,,Harry Potter and the Chamber of Secrets,J. K. Rowling,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
488d7c16-6e85-4d6c-834e-efcbaf0547f8,74fc33fb-da93-4d6e-b390-84adbdb68f37,,Harry Potter and the Goblet of Fire,J. K. Rowling,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
38c61c56-1535-4d73-918c-92bdf7d9f010,34e96d2a-71f8-4bfc-9272-0ef96cede571,,Harry Potter and the Order of the Phoenix,J. K. Rowling,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
e6e4c22f-356e-4506-a9d2-f3e24aafac8e,4e16e5db-12a3-4050-ae3b-b0692dcb6f3f,,Harry Potter and the Philosopher's Stone,J. K. Rowling,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
62431f6b-c22d-4276-94d2-9f5cac2d474c,d887db2f-8205-4796-8344-62c98b7bb5b5,,Harry Potter and the Prisoner of Azkaban,J. K. Rowling,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
bcfac9e9-22e2-4615-ad75-d4a5f9727675,ca6e8407-83ef-4d2d-ac3d-87fb8c7867a3,,"Head, Shoulders, Knees and Toes","Skye Silver, Mariana Ruiz Johnson, Chris Mears",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
0878fddf-efc1-44f8-acbe-293548357d91,be5fe864-4490-4188-9ca8-640bf248115b,,Headlong,Michael Frayn,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
b9c15d4e-5878-461b-bc8c-34567bf73a89,1e47e88e-ebc6-400c-8e82-0884caa80389,,Heidi,"Spyri, Johanna",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
9b57f7df-d64e-4967-85dd-dc5d2010242b,fa14f835-9ad8-4074-a6c6-ebc1c0933ba6,,Hiob,Joseph Roth,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
c5c34fee-cccf-453f-b781-c307a293d046,915ec9d1-0cf2-4c0f-a625-116272014880,,"Honpul, ŏnŏ, munhwa, konggan ŭl ikta","Kim, Su-yŏn (Researcher of modern Korean fiction)",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
71c3199f-24cd-464f-95e9-c7f7f71c586c,09fa5386-2eba-4255-9a5e-95f5897dd4e0,,House of secrets,Chris Columbus,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
50368d47-54f3-4ec5-a60f-332441b2929d,d12fc219-2544-40f3-875d-af21127b655c,,How to steal a dog,Barbara O'Connor,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
234a5983-9645-40fe-9fb6-afbd8557fd37,99080045-33ea-4988-8c6b-5f05ffe584a3,,Humphrey's Bear,Jan Wahl,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
f03a5840-3667-4a17-a6dd-e1344fedc567,be74d01a-ca77-42b6-a977-193a98074617,,I Spy Christmas,"Walter Wick, Jean Marzollo",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
0278a44b-7904-46f5-8735-43ac611ae22b,d51d4518-8f51-45d3-a3a2-49c5f97cf3b3,,Ich werde hier sein im Sonnenschein und im Schatten,Christian Kracht,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
f3c86146-eb4d-49c7-9db8-8ef696f27550,8978542c-011d-4d7d-b474-9070d23a7b3a,,If You Give a Dog a Donut,Laura Joffe Numeroff,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
b5180720-bbb9-4299-86ec-39feef680af9,7145d09f-1639-46a5-8e77-cff89165e98b,,If..,"Perry, Sarah.",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
bde25f92-a89c-46ae-8df5-eb3b33861a5b,9b552e98-c272-444c-b9c1-3293174dd926,,Ilbon modŏnijŭm sosŏl yŏn'gu,In-suk Kang,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
33a4677d-9b37-4064-87bb-6d051ba118db,2aa42c68-f917-42e4-bb4e-eeee1cc5fd76,,Imagine,Alison Lester,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
dc68840b-23bc-442e-b6a4-4d4323540ece,6ca34e92-b14d-4881-9217-b0ea9b11a132,,Impératrice,Shan Sa,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
fb308a1b-1a5c-4f6d-907d-5ea37225396b,cc7fa10a-12dd-4cdc-ae19-e290a20568bd,,In Catilinam,"Cicero, Amélie Nothomb, Ramón Roca-Puig, Marcus Tullius Cicero",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
c35a4937-c2a6-4e93-a0d2-e50baac109f0,4a33fad6-0a9e-43fd-909d-955eee4914a4,,In the Country of Last Things,Paul Auster,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
f0783191-7426-40e6-a66f-46306b66765f,fa613865-1e2b-490c-afac-cfbf299c3648,,In the Night Kitchen,Maurice Sendak,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
334bbf00-cb71-46dd-8abc-291c6c7b4923,c602f0ad-910c-4c3e-9a2b-5c02088d9e08,,Inferno,Dan Brown,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
82df3e7b-9968-40d5-9e82-7df22cc13a9d,e11b9598-e4bd-427f-8d96-3b025e322a9c,,Inhŏga ŭije chedo e kwanhan pŏpche yŏnʼgu,Yŏng-sŏn Song,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
8298fa55-f14b-48d8-9052-61358787af6b,cb66a096-99e3-407f-9e04-07c76125b66e,,Into the Wild,Erin Hunter,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
6e73135a-549b-4933-bc4a-5ef28e9f4fa6,cc0f6b3e-2b4a-4e77-a6f1-09676c828c33,,Ironweed,"Kennedy, William",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
29b93b59-3645-40d8-b0a3-ac7b305e8e6e,c38df5dc-32a4-4a0f-a723-debe1bcd7274,,It Ends With Us,Colleen Hoover,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
47820e63-8572-401d-ad78-143fb96f9211,d701e41c-364e-4dd1-8ad1-9ecb3e918f02,,Iyagi wa sosŏl,Ho-gyu Yi,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
093d732f-ff1b-4806-8f72-e8d2e4c4b020,4e5a1b1e-3765-4965-80ce-27fa75ef3e9a,,JR上野駅公園口,柳美里,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
a730476f-3d06-473a-9007-fa985fbfb5e1,291d9bfd-ae02-4b97-bebd-f73c35a0831c,,Jag vill också gå i skolan,Astrid Lindgren,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
4d6650f9-75b6-4a27-9f7a-9a60af7ca502,3d2c359d-3bfd-4ae3-be04-6fb25a13ba28,,Jane Eyre,"Charlotte Brontë, Naunerle C. Farr",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
8a8a7698-e810-42a9-8b2d-9914099863bf,e069aa39-9dd5-4f14-88cf-f215ee39fbc3,,Jin Ping Mei ci hua,Xiaoxiaosheng.,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
1a3858f0-aaa5-4d64-a7bd-32b3ef3b22ba,671a44a2-7e94-4ae7-a5a4-7e35e6677e86,,Jonathan Livingston Le Goeland,"Richard Bach, Russell Munson, Antonio Ramos Rosa, Richard Bach, richard bach, Russell Munson, Rīmah Ḥusayn",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
04f455c7-4a78-4e47-9320-892556dab42b,bb969d9a-201f-4d88-880a-a02b50ace9c7,,Joyland,"Stephen King, Michael Kelly.",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
12ce3ddf-b579-49f6-ae71-d56f413d1032,fe3e475d-b338-463a-86c7-4663522ff3e1,,Jude the Obscure,Thomas Hardy,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
62434baa-85b1-4819-9e98-0be8804e7657,f18bea50-764d-47e0-8ef5-0ef9fa6994ba,,Kitten's first full moon,Kevin Henkes,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
231a268c-630a-4401-ae2a-f1ece41223d2,7aff02fc-25e1-4dab-9bca-24354567a7ab,,"Kleiner Eisbär, komm bald wieder!",Hans De Beer,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
8ed7aecf-602b-46da-950f-a6e8b83a952f,96ef2fea-942d-4c35-814b-f1ca26a78400,,Ko sosŏl ŭi yŏsŏngjuŭijŏk yŏnʾgu,Yŏn-suk Kim,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
61d752c4-1b2d-4395-9ac9-c08475913a72,ea36795d-3f13-47ce-be7f-429b968b11ad,,Kobal kwa yŏllu,"Yi, Sŏk-ku (Professor of English literature)",published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
2e83d47e-cf52-4977-ab3b-84a7a1a48ae7,d2ee3818-7a43-46c3-b629-ca64a0af2924,,Korean language adult fiction and non-fiction rentals collection,,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_author;missing_description;missing_publisher;missing_page_count;missing_cover
6ff895aa-496e-4139-9860-46d091cfa247,5e03f08b-b91f-4db0-9500-ff82f6763804,,Korean language childrens fiction and non-fiction rentals collection,,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_author;missing_description;missing_publisher;missing_page_count;missing_cover
f0664590-4b48-4023-8b30-47ff70e1ccb2,868eb270-042f-432d-bb22-8a71995357a7,,Koryŏ ŭi ki wa hon ŭl chʻajasŏ,Yŏng-jo Pak,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
e714c08b-e826-4543-83b8-c3e3fb6a0208,1d2db006-5b03-4698-a370-18d8f2df4522,,Kŭndae sinch'un munye tangsŏn tanp'yŏn sosŏl,Tong-ho Son,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
d66a013f-5755-4423-a5f4-2e347a5c777c,f0d72cf2-a90e-4480-9123-b4094104f5cf,,L'Inconnue de la Seine,Guillaume Musso,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
29e1f437-383c-45db-8010-71d6aca7c997,747ee5b1-14aa-4917-b453-65362d2c81df,,La Divina Commedia,Dante Alighieri,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
9f86b5cb-1828-463b-ba20-862d53881296,854a238e-5398-4cea-94a9-80301adf1076,,La belle et la bête,Gabrielle-Suzanne de Villeneuve,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
aa3beca8-1496-4061-8ede-48b7349a8783,24e37609-c139-4f31-80d1-9ea9ad65f2b3,,La ciudad y los perros,Mario Vargas Llosa,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
adabee85-9a3f-431e-b950-dc9c60b09d98,7dfd7250-1e0c-4b3c-979d-2eb166b0042d,,La gitanilla,Miguel de Cervantes Saavedra,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
de83797f-8999-423d-896e-c0bc662618e5,b8fb20d3-b8ef-4a5c-a7e3-e2955f7b4a57,,La tabla de Flandes,Arturo Pérez-Reverte,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
b27a42d5-0ae2-46a5-b5ae-0ea6cccb7884,fcb2ef38-123c-44f8-a2dd-823c568e0b0e,,La verdad sobre el caso Savolta,Eduardo Mendoza,published/published,false,false,true,0,true,B_PARTIAL,missing_isbn13;missing_description;missing_publisher;missing_page_count;missing_cover
